"","GEOID","reclass","YEAR","pix"
"154","18003","1",1998,18049
"155","18003","1",1999,18449.3333333333
"156","18003","1",2000,18849.6666666667
"157","18003","1",2001,19250
"158","18003","1",2002,19307.4
"159","18003","1",2003,19364.8
"160","18003","1",2004,19422.2
"161","18003","1",2005,19479.6
"162","18003","1",2006,19537
"163","18003","1",2007,19579.2
"164","18003","1",2008,19621.4
"165","18003","1",2009,19663.6
"166","18003","1",2010,19705.8
"167","18003","1",2011,19748
"168","18003","1",2012,19790.2
"169","18003","2",1992,424339
"170","18003","2",1993,426316.555555556
"171","18003","2",1994,428294.111111111
"172","18003","2",1995,430271.666666667
"173","18003","2",1996,432249.222222222
"174","18003","2",1997,434226.777777778
"175","18003","2",1998,436204.333333333
"176","18003","2",1999,438181.888888889
"177","18003","2",2000,440159.444444444
"178","18003","2",2001,442137
"179","18003","2",2002,447069
"180","18003","2",2003,452001
"181","18003","2",2004,456933
"182","18003","2",2005,461865
"183","18003","2",2006,466797
"184","18003","2",2007,468472.6
"185","18003","2",2008,470148.2
"186","18003","2",2009,471823.8
"187","18003","2",2010,473499.4
"188","18003","2",2011,475175
"189","18003","2",2012,476850.6
"190","18003","3",1992,3386
"191","18003","3",1993,3388.66666666667
"192","18003","3",1994,3391.33333333333
"193","18003","3",1995,3394
"194","18003","3",1996,3396.66666666667
"195","18003","3",1997,3399.33333333333
"196","18003","3",1998,3402
"197","18003","3",1999,3404.66666666667
"198","18003","3",2000,3407.33333333333
"199","18003","3",2001,3410
"200","18003","3",2002,3611.4
"201","18003","3",2003,3812.8
"202","18003","3",2004,4014.2
"203","18003","3",2005,4215.6
"204","18003","3",2006,4417
"205","18003","3",2007,4405.4
"206","18003","3",2008,4393.8
"207","18003","3",2009,4382.2
"208","18003","3",2010,4370.6
"209","18003","3",2011,4359
"210","18003","3",2012,4347.4
"211","18003","4",1992,153537
"212","18003","4",1993,153555.666666667
"213","18003","4",1994,153574.333333333
"214","18003","4",1995,153593
"215","18003","4",1996,153611.666666667
"216","18003","4",1997,153630.333333333
"217","18003","4",1998,153649
"218","18003","4",1999,153667.666666667
"219","18003","4",2000,153686.333333333
"220","18003","4",2001,153705
"221","18003","4",2002,153134
"222","18003","4",2003,152563
"223","18003","4",2004,151992
"224","18003","4",2005,151421
"225","18003","4",2006,150850
"226","18003","4",2007,150696.8
"227","18003","4",2008,150543.6
"228","18003","4",2009,150390.4
"229","18003","4",2010,150237.2
"230","18003","4",2011,150084
"231","18003","4",2012,149930.8
"232","18003","5",1992,20113
"233","18003","5",1993,20235.3333333333
"234","18003","5",1994,20357.6666666667
"235","18003","5",1995,20480
"236","18003","5",1996,20602.3333333333
"237","18003","5",1997,20724.6666666667
"238","18003","5",1998,20847
"239","18003","5",1999,20969.3333333333
"240","18003","5",2000,21091.6666666667
"241","18003","5",2001,21214
"242","18003","5",2002,21122.6
"243","18003","5",2003,21031.2
"244","18003","5",2004,20939.8
"245","18003","5",2005,20848.4
"246","18003","5",2006,20757
"247","18003","5",2007,20710.6
"248","18003","5",2008,20664.2
"249","18003","5",2009,20617.8
"250","18003","5",2010,20571.4
"251","18003","5",2011,20525
"252","18003","5",2012,20478.6
"253","18003","6",1992,1258386
"254","18003","6",1993,1255791.44444444
"255","18003","6",1994,1253196.88888889
"256","18003","6",1995,1250602.33333333
"257","18003","6",1996,1248007.77777778
"258","18003","6",1997,1245413.22222222
"259","18003","6",1998,1242818.66666667
"260","18003","6",1999,1240224.11111111
"261","18003","6",2000,1237629.55555556
"262","18003","6",2001,1235035
"263","18003","6",2002,1230590
"264","18003","6",2003,1226145
"265","18003","6",2004,1221700
"266","18003","6",2005,1217255
"267","18003","6",2006,1212810
"268","18003","6",2007,1211313.2
"269","18003","6",2008,1209816.4
"270","18003","6",2009,1208319.6
"271","18003","6",2010,1206822.8
"272","18003","6",2011,1205326
"273","18003","6",2012,1203829.2
"274","18003","7",1992,23986
"275","18003","7",1993,24059
"276","18003","7",1994,24132
"277","18003","7",1995,24205
"278","18003","7",1996,24278
"279","18003","7",1997,24351
"280","18003","7",1998,24424
"281","18003","7",1999,24497
"282","18003","7",2000,24570
"283","18003","7",2001,24643
"284","18003","7",2002,24559.6
"285","18003","7",2003,24476.2
"286","18003","7",2004,24392.8
"287","18003","7",2005,24309.4
"288","18003","7",2006,24226
"289","18003","7",2007,24216.2
"290","18003","7",2008,24206.4
"291","18003","7",2009,24196.6
"292","18003","7",2010,24186.8
"293","18003","7",2011,24177
"294","18003","7",2012,24167.2
"295","18029","1",1992,8381
"296","18029","1",1993,8395.55555555555
"297","18029","1",1994,8410.11111111111
"298","18029","1",1995,8424.66666666667
"299","18029","1",1996,8439.22222222222
"300","18029","1",1997,8453.77777777778
"301","18029","1",1998,8468.33333333333
"302","18029","1",1999,8482.88888888889
"303","18029","1",2000,8497.44444444445
"304","18029","1",2001,8512
"305","18029","1",2002,8523.8
"306","18029","1",2003,8535.6
"307","18029","1",2004,8547.4
"308","18029","1",2005,8559.2
"309","18029","1",2006,8571
"310","18029","1",2007,8554.8
"311","18029","1",2008,8538.6
"312","18029","1",2009,8522.4
"313","18029","1",2010,8506.2
"314","18029","1",2011,8490
"315","18029","1",2012,8473.8
"316","18029","2",1992,74616
"317","18029","2",1993,74782
"318","18029","2",1994,74948
"319","18029","2",1995,75114
"320","18029","2",1996,75280
"321","18029","2",1997,75446
"322","18029","2",1998,75612
"323","18029","2",1999,75778
"324","18029","2",2000,75944
"325","18029","2",2001,76110
"326","18029","2",2002,76447.2
"327","18029","2",2003,76784.4
"328","18029","2",2004,77121.6
"329","18029","2",2005,77458.8
"330","18029","2",2006,77796
"331","18029","2",2007,78059.8
"332","18029","2",2008,78323.6
"333","18029","2",2009,78587.4
"334","18029","2",2010,78851.2
"335","18029","2",2011,79115
"336","18029","2",2012,79378.8
"337","18029","3",1992,131
"338","18029","3",1993,151.555555555556
"339","18029","3",1994,172.111111111111
"340","18029","3",1995,192.666666666667
"341","18029","3",1996,213.222222222222
"342","18029","3",1997,233.777777777778
"343","18029","3",1998,254.333333333333
"344","18029","3",1999,274.888888888889
"345","18029","3",2000,295.444444444444
"346","18029","3",2001,316
"347","18029","3",2002,314
"348","18029","3",2003,312
"349","18029","3",2004,310
"350","18029","3",2005,308
"351","18029","3",2006,306
"352","18029","3",2007,330.2
"353","18029","3",2008,354.4
"354","18029","3",2009,378.6
"355","18029","3",2010,402.8
"356","18029","3",2011,427
"357","18029","3",2012,451.2
"358","18029","4",1992,486817
"359","18029","4",1993,486138.444444444
"360","18029","4",1994,485459.888888889
"361","18029","4",1995,484781.333333333
"362","18029","4",1996,484102.777777778
"363","18029","4",1997,483424.222222222
"364","18029","4",1998,482745.666666667
"365","18029","4",1999,482067.111111111
"366","18029","4",2000,481388.555555556
"367","18029","4",2001,480710
"368","18029","4",2002,480606.6
"369","18029","4",2003,480503.2
"370","18029","4",2004,480399.8
"371","18029","4",2005,480296.4
"372","18029","4",2006,480193
"373","18029","4",2007,479987.8
"374","18029","4",2008,479782.6
"375","18029","4",2009,479577.4
"376","18029","4",2010,479372.2
"377","18029","4",2011,479167
"378","18029","4",2012,478961.8
"379","18029","5",1992,28827
"380","18029","5",1993,28996
"381","18029","5",1994,29165
"382","18029","5",1995,29334
"383","18029","5",1996,29503
"384","18029","5",1997,29672
"385","18029","5",1998,29841
"386","18029","5",1999,30010
"387","18029","5",2000,30179
"388","18029","5",2001,30348
"389","18029","5",2002,30340.2
"390","18029","5",2003,30332.4
"391","18029","5",2004,30324.6
"392","18029","5",2005,30316.8
"393","18029","5",2006,30309
"394","18029","5",2007,30347.4
"395","18029","5",2008,30385.8
"396","18029","5",2009,30424.2
"397","18029","5",2010,30462.6
"398","18029","5",2011,30501
"399","18029","5",2012,30539.4
"400","18029","6",1992,283735
"401","18029","6",1993,284027.111111111
"402","18029","6",1994,284319.222222222
"403","18029","6",1995,284611.333333333
"404","18029","6",1996,284903.444444444
"405","18029","6",1997,285195.555555556
"406","18029","6",1998,285487.666666667
"407","18029","6",1999,285779.777777778
"408","18029","6",2000,286071.888888889
"409","18029","6",2001,286364
"410","18029","6",2002,286129.6
"411","18029","6",2003,285895.2
"412","18029","6",2004,285660.8
"413","18029","6",2005,285426.4
"414","18029","6",2006,285192
"415","18029","6",2007,285030.4
"416","18029","6",2008,284868.8
"417","18029","6",2009,284707.2
"418","18029","6",2010,284545.6
"419","18029","6",2011,284384
"420","18029","6",2012,284222.4
"421","18029","7",1992,2130
"422","18029","7",1993,2146.33333333333
"423","18029","7",1994,2162.66666666667
"424","18029","7",1995,2179
"425","18029","7",1996,2195.33333333333
"426","18029","7",1997,2211.66666666667
"427","18029","7",1998,2228
"428","18029","7",1999,2244.33333333333
"429","18029","7",2000,2260.66666666667
"430","18029","7",2001,2277
"431","18029","7",2002,2275.6
"432","18029","7",2003,2274.2
"433","18029","7",2004,2272.8
"434","18029","7",2005,2271.4
"435","18029","7",2006,2270
"436","18029","7",2007,2326.6
"437","18029","7",2008,2383.2
"438","18029","7",2009,2439.8
"439","18029","7",2010,2496.4
"440","18029","7",2011,2553
"441","18029","7",2012,2609.6
"442","18033","1",1992,4268
"443","18033","1",1993,4502.88888888889
"444","18033","1",1994,4737.77777777778
"445","18033","1",1995,4972.66666666667
"446","18033","1",1996,5207.55555555556
"447","18033","1",1997,5442.44444444444
"448","18033","1",1998,5677.33333333333
"449","18033","1",1999,5912.22222222222
"450","18033","1",2000,6147.11111111111
"451","18033","1",2001,6382
"452","18033","1",2002,6426.6
"453","18033","1",2003,6471.2
"454","18033","1",2004,6515.8
"455","18033","1",2005,6560.4
"456","18033","1",2006,6605
"457","18033","1",2007,6625.8
"458","18033","1",2008,6646.6
"459","18033","1",2009,6667.4
"460","18033","1",2010,6688.2
"461","18033","1",2011,6709
"462","18033","1",2012,6729.8
"463","18033","2",1992,91400
"464","18033","2",1993,91725.1111111111
"465","18033","2",1994,92050.2222222222
"466","18033","2",1995,92375.3333333333
"467","18033","2",1996,92700.4444444444
"468","18033","2",1997,93025.5555555556
"469","18033","2",1998,93350.6666666667
"470","18033","2",1999,93675.7777777778
"471","18033","2",2000,94000.8888888889
"472","18033","2",2001,94326
"473","18033","2",2002,94829.8
"474","18033","2",2003,95333.6
"475","18033","2",2004,95837.4
"476","18033","2",2005,96341.2
"477","18033","2",2006,96845
"478","18033","2",2007,96948.6
"479","18033","2",2008,97052.2
"480","18033","2",2009,97155.8
"481","18033","2",2010,97259.4
"482","18033","2",2011,97363
"483","18033","2",2012,97466.6
"484","18033","3",1992,232
"485","18033","3",1993,237.666666666667
"486","18033","3",1994,243.333333333333
"487","18033","3",1995,249
"488","18033","3",1996,254.666666666667
"489","18033","3",1997,260.333333333333
"490","18033","3",1998,266
"491","18033","3",1999,271.666666666667
"492","18033","3",2000,277.333333333333
"493","18033","3",2001,283
"494","18033","3",2002,300.8
"495","18033","3",2003,318.6
"496","18033","3",2004,336.4
"497","18033","3",2005,354.2
"498","18033","3",2006,372
"499","18033","3",2007,371.6
"500","18033","3",2008,371.2
"501","18033","3",2009,370.8
"502","18033","3",2010,370.4
"503","18033","3",2011,370
"504","18033","3",2012,369.6
"505","18033","4",1992,116589
"506","18033","4",1993,116753.333333333
"507","18033","4",1994,116917.666666667
"508","18033","4",1995,117082
"509","18033","4",1996,117246.333333333
"510","18033","4",1997,117410.666666667
"511","18033","4",1998,117575
"512","18033","4",1999,117739.333333333
"513","18033","4",2000,117903.666666667
"514","18033","4",2001,118068
"515","18033","4",2002,117983.4
"516","18033","4",2003,117898.8
"517","18033","4",2004,117814.2
"518","18033","4",2005,117729.6
"519","18033","4",2006,117645
"520","18033","4",2007,117449.2
"521","18033","4",2008,117253.4
"522","18033","4",2009,117057.6
"523","18033","4",2010,116861.8
"524","18033","4",2011,116666
"525","18033","4",2012,116470.2
"526","18033","5",1992,14402
"527","18033","5",1993,14410.3333333333
"528","18033","5",1994,14418.6666666667
"529","18033","5",1995,14427
"530","18033","5",1996,14435.3333333333
"531","18033","5",1997,14443.6666666667
"532","18033","5",1998,14452
"533","18033","5",1999,14460.3333333333
"534","18033","5",2000,14468.6666666667
"535","18033","5",2001,14477
"536","18033","5",2002,14488.8
"537","18033","5",2003,14500.6
"538","18033","5",2004,14512.4
"539","18033","5",2005,14524.2
"540","18033","5",2006,14536
"541","18033","5",2007,14265.2
"542","18033","5",2008,13994.4
"543","18033","5",2009,13723.6
"544","18033","5",2010,13452.8
"545","18033","5",2011,13182
"546","18033","5",2012,12911.2
"547","18033","6",1992,777951
"548","18033","6",1993,777091.888888889
"549","18033","6",1994,776232.777777778
"550","18033","6",1995,775373.666666667
"551","18033","6",1996,774514.555555556
"552","18033","6",1997,773655.444444444
"553","18033","6",1998,772796.333333333
"554","18033","6",1999,771937.222222222
"555","18033","6",2000,771078.111111111
"556","18033","6",2001,770219
"557","18033","6",2002,769775.6
"558","18033","6",2003,769332.2
"559","18033","6",2004,768888.8
"560","18033","6",2005,768445.4
"561","18033","6",2006,768002
"562","18033","6",2007,768343.4
"563","18033","6",2008,768684.8
"564","18033","6",2009,769026.2
"565","18033","6",2010,769367.6
"566","18033","6",2011,769709
"567","18033","6",2012,770050.4
"568","18033","7",1992,42235
"569","18033","7",1993,42355.7777777778
"570","18033","7",1994,42476.5555555556
"571","18033","7",1995,42597.3333333333
"572","18033","7",1996,42718.1111111111
"573","18033","7",1997,42838.8888888889
"574","18033","7",1998,42959.6666666667
"575","18033","7",1999,43080.4444444444
"576","18033","7",2000,43201.2222222222
"577","18033","7",2001,43322
"578","18033","7",2002,43272
"579","18033","7",2003,43222
"580","18033","7",2004,43172
"581","18033","7",2005,43122
"582","18033","7",2006,43072
"583","18033","7",2007,43073.2
"584","18033","7",2008,43074.4
"585","18033","7",2009,43075.6
"586","18033","7",2010,43076.8
"587","18033","7",2011,43078
"588","18033","7",2012,43079.2
"589","18047","1",1992,17865
"590","18047","1",1993,17984.5555555556
"591","18047","1",1994,18104.1111111111
"592","18047","1",1995,18223.6666666667
"593","18047","1",1996,18343.2222222222
"594","18047","1",1997,18462.7777777778
"595","18047","1",1998,18582.3333333333
"596","18047","1",1999,18701.8888888889
"597","18047","1",2000,18821.4444444444
"598","18047","1",2001,18941
"599","18047","1",2002,18950.6
"600","18047","1",2003,18960.2
"601","18047","1",2004,18969.8
"602","18047","1",2005,18979.4
"603","18047","1",2006,18989
"604","18047","1",2007,19015.2
"605","18047","1",2008,19041.4
"606","18047","1",2009,19067.6
"607","18047","1",2010,19093.8
"608","18047","1",2011,19120
"609","18047","1",2012,19146.2
"610","18047","2",1992,56031
"611","18047","2",1993,56097.2222222222
"612","18047","2",1994,56163.4444444444
"613","18047","2",1995,56229.6666666667
"614","18047","2",1996,56295.8888888889
"615","18047","2",1997,56362.1111111111
"616","18047","2",1998,56428.3333333333
"617","18047","2",1999,56494.5555555556
"618","18047","2",2000,56560.7777777778
"619","18047","2",2001,56627
"620","18047","2",2002,56658.6
"621","18047","2",2003,56690.2
"622","18047","2",2004,56721.8
"623","18047","2",2005,56753.4
"624","18047","2",2006,56785
"625","18047","2",2007,56807.4
"626","18047","2",2008,56829.8
"627","18047","2",2009,56852.2
"628","18047","2",2010,56874.6
"629","18047","2",2011,56897
"630","18047","2",2012,56919.4
"631","18047","3",1992,579
"632","18047","3",1993,585
"633","18047","3",1994,591
"634","18047","3",1995,597
"635","18047","3",1996,603
"636","18047","3",1997,609
"637","18047","3",1998,615
"638","18047","3",1999,621
"639","18047","3",2000,627
"640","18047","3",2001,633
"641","18047","3",2002,635.6
"642","18047","3",2003,638.2
"643","18047","3",2004,640.8
"644","18047","3",2005,643.4
"645","18047","3",2006,646
"646","18047","3",2007,716.6
"647","18047","3",2008,787.2
"648","18047","3",2009,857.8
"649","18047","3",2010,928.4
"650","18047","3",2011,999
"651","18047","3",2012,1069.6
"652","18047","4",1992,593578
"653","18047","4",1993,592111.666666667
"654","18047","4",1994,590645.333333333
"655","18047","4",1995,589179
"656","18047","4",1996,587712.666666667
"657","18047","4",1997,586246.333333333
"658","18047","4",1998,584780
"659","18047","4",1999,583313.666666667
"660","18047","4",2000,581847.333333333
"661","18047","4",2001,580381
"662","18047","4",2002,580366.2
"663","18047","4",2003,580351.4
"664","18047","4",2004,580336.6
"665","18047","4",2005,580321.8
"666","18047","4",2006,580307
"667","18047","4",2007,579994
"668","18047","4",2008,579681
"669","18047","4",2009,579368
"670","18047","4",2010,579055
"671","18047","4",2011,578742
"672","18047","4",2012,578429
"673","18047","5",1992,27045
"674","18047","5",1993,27282.8888888889
"675","18047","5",1994,27520.7777777778
"676","18047","5",1995,27758.6666666667
"677","18047","5",1996,27996.5555555556
"678","18047","5",1997,28234.4444444444
"679","18047","5",1998,28472.3333333333
"680","18047","5",1999,28710.2222222222
"681","18047","5",2000,28948.1111111111
"682","18047","5",2001,29186
"683","18047","5",2002,29176.2
"684","18047","5",2003,29166.4
"685","18047","5",2004,29156.6
"686","18047","5",2005,29146.8
"687","18047","5",2006,29137
"688","18047","5",2007,29021.6
"689","18047","5",2008,28906.2
"690","18047","5",2009,28790.8
"691","18047","5",2010,28675.4
"692","18047","5",2011,28560
"693","18047","5",2012,28444.6
"694","18047","6",1992,429814
"695","18047","6",1993,430838.888888889
"696","18047","6",1994,431863.777777778
"697","18047","6",1995,432888.666666667
"698","18047","6",1996,433913.555555556
"699","18047","6",1997,434938.444444444
"700","18047","6",1998,435963.333333333
"701","18047","6",1999,436988.222222222
"702","18047","6",2000,438013.111111111
"703","18047","6",2001,439038
"704","18047","6",2002,439018.8
"705","18047","6",2003,438999.6
"706","18047","6",2004,438980.4
"707","18047","6",2005,438961.2
"708","18047","6",2006,438942
"709","18047","6",2007,439201
"710","18047","6",2008,439460
"711","18047","6",2009,439719
"712","18047","6",2010,439978
"713","18047","6",2011,440237
"714","18047","6",2012,440496
"715","18047","7",1992,436
"716","18047","7",1993,447.777777777778
"717","18047","7",1994,459.555555555556
"718","18047","7",1995,471.333333333333
"719","18047","7",1996,483.111111111111
"720","18047","7",1997,494.888888888889
"721","18047","7",1998,506.666666666667
"722","18047","7",1999,518.444444444444
"723","18047","7",2000,530.222222222222
"724","18047","7",2001,542
"725","18047","7",2002,542
"726","18047","7",2003,542
"727","18047","7",2004,542
"728","18047","7",2005,542
"729","18047","7",2006,542
"730","18047","7",2007,592.2
"731","18047","7",2008,642.4
"732","18047","7",2009,692.6
"733","18047","7",2010,742.8
"734","18047","7",2011,793
"735","18047","7",2012,843.2
"736","18075","1",1992,1248
"737","18075","1",1993,1310.11111111111
"738","18075","1",1994,1372.22222222222
"739","18075","1",1995,1434.33333333333
"740","18075","1",1996,1496.44444444444
"741","18075","1",1997,1558.55555555556
"742","18075","1",1998,1620.66666666667
"743","18075","1",1999,1682.77777777778
"744","18075","1",2000,1744.88888888889
"745","18075","1",2001,1807
"746","18075","1",2002,1809.2
"747","18075","1",2003,1811.4
"748","18075","1",2004,1813.6
"749","18075","1",2005,1815.8
"750","18075","1",2006,1818
"751","18075","1",2007,1812
"752","18075","1",2008,1806
"753","18075","1",2009,1800
"754","18075","1",2010,1794
"755","18075","1",2011,1788
"756","18075","1",2012,1782
"757","18075","2",1992,75619
"758","18075","2",1993,75643.4444444444
"759","18075","2",1994,75667.8888888889
"760","18075","2",1995,75692.3333333333
"761","18075","2",1996,75716.7777777778
"762","18075","2",1997,75741.2222222222
"763","18075","2",1998,75765.6666666667
"764","18075","2",1999,75790.1111111111
"765","18075","2",2000,75814.5555555556
"766","18075","2",2001,75839
"767","18075","2",2002,75889
"768","18075","2",2003,75939
"769","18075","2",2004,75989
"770","18075","2",2005,76039
"771","18075","2",2006,76089
"772","18075","2",2007,76272
"773","18075","2",2008,76455
"774","18075","2",2009,76638
"775","18075","2",2010,76821
"776","18075","2",2011,77004
"777","18075","2",2012,77187
"778","18075","3",1992,0
"779","18075","3",1993,23.4444444444444
"780","18075","3",1994,46.8888888888889
"781","18075","3",1995,70.3333333333333
"782","18075","3",1996,93.7777777777778
"783","18075","3",1997,117.222222222222
"784","18075","3",1998,140.666666666667
"785","18075","3",1999,164.111111111111
"786","18075","3",2000,187.555555555556
"787","18075","3",2001,211
"788","18075","3",2002,211
"789","18075","3",2003,211
"790","18075","3",2004,211
"791","18075","3",2005,211
"792","18075","3",2006,211
"793","18075","3",2007,216
"794","18075","3",2008,221
"795","18075","3",2009,226
"796","18075","3",2010,231
"797","18075","3",2011,236
"798","18075","3",2012,241
"799","18075","4",1992,91467
"800","18075","4",1993,91436.7777777778
"801","18075","4",1994,91406.5555555556
"802","18075","4",1995,91376.3333333333
"803","18075","4",1996,91346.1111111111
"804","18075","4",1997,91315.8888888889
"805","18075","4",1998,91285.6666666667
"806","18075","4",1999,91255.4444444444
"807","18075","4",2000,91225.2222222222
"808","18075","4",2001,91195
"809","18075","4",2002,91185.6
"810","18075","4",2003,91176.2
"811","18075","4",2004,91166.8
"812","18075","4",2005,91157.4
"813","18075","4",2006,91148
"814","18075","4",2007,91090
"815","18075","4",2008,91032
"816","18075","4",2009,90974
"817","18075","4",2010,90916
"818","18075","4",2011,90858
"819","18075","4",2012,90800
"820","18075","5",1992,8048
"821","18075","5",1993,8059
"822","18075","5",1994,8070
"823","18075","5",1995,8081
"824","18075","5",1996,8092
"825","18075","5",1997,8103
"826","18075","5",1998,8114
"827","18075","5",1999,8125
"828","18075","5",2000,8136
"829","18075","5",2001,8147
"830","18075","5",2002,8147
"831","18075","5",2003,8147
"832","18075","5",2004,8147
"833","18075","5",2005,8147
"834","18075","5",2006,8147
"835","18075","5",2007,8170
"836","18075","5",2008,8193
"837","18075","5",2009,8216
"838","18075","5",2010,8239
"839","18075","5",2011,8262
"840","18075","5",2012,8285
"841","18075","6",1992,923949
"842","18075","6",1993,923877.222222222
"843","18075","6",1994,923805.444444444
"844","18075","6",1995,923733.666666667
"845","18075","6",1996,923661.888888889
"846","18075","6",1997,923590.111111111
"847","18075","6",1998,923518.333333333
"848","18075","6",1999,923446.555555556
"849","18075","6",2000,923374.777777778
"850","18075","6",2001,923303
"851","18075","6",2002,923241.2
"852","18075","6",2003,923179.4
"853","18075","6",2004,923117.6
"854","18075","6",2005,923055.8
"855","18075","6",2006,922994
"856","18075","6",2007,922848.2
"857","18075","6",2008,922702.4
"858","18075","6",2009,922556.6
"859","18075","6",2010,922410.8
"860","18075","6",2011,922265
"861","18075","6",2012,922119.2
"862","18075","7",1992,4769
"863","18075","7",1993,4773.44444444444
"864","18075","7",1994,4777.88888888889
"865","18075","7",1995,4782.33333333333
"866","18075","7",1996,4786.77777777778
"867","18075","7",1997,4791.22222222222
"868","18075","7",1998,4795.66666666667
"869","18075","7",1999,4800.11111111111
"870","18075","7",2000,4804.55555555556
"871","18075","7",2001,4809
